Jay Mello, [ 6.60239812277948e-05 ]
Steve Cochran, [ 6.60184036825268e-05 ]
Yoshiaki Masuda, [ 6.59539956908651e-05 ]
Jordan Charney, [ 6.593907588132155e-05 ]
Bill Chatham, [ 6.592090084100142e-05 ]
Bruno Ariè, [ 6.590371162824781e-05 ]
Jack Elam, [ 6.590241245069969e-05 ]
Patrick Blindauer, [ 6.588321412469992e-05 ]
Kincsö Sánta, [ 6.587219173044068e-05 ]
Tony Perez, [ 6.586563813949216e-05 ]
F. Blinn, [ 6.58580046587384e-05 ]
Rick Warner, [ 6.584734807727887e-05 ]
Clodagh Conroy, [ 6.584143795086395e-05 ]
Tony Conforti, [ 6.583245120672399e-05 ]
Joseph Riccobene, [ 6.5803315934692e-05 ]
Michael Warwick, [ 6.573685430257121e-05 ]
Richard Bakalyan, [ 6.572203425280043e-05 ]
William Hill, [ 6.569870177571227e-05 ]
Médard Niang, [ 6.567293277514664e-05 ]
Patrick Jordan, [ 6.566868886971486e-05 ]
Sophie Okonedo, [ 6.561951540072633e-05 ]
America Ferrera, [ 6.561293747524653e-05 ]
Justus von Dohnányi, [ 6.557483974922572e-05 ]
Jonathan Oliver, [ 6.556553628794497e-05 ]
Aurore Clément, [ 6.55605357760913e-05 ]
Harlan Briggs, [ 6.553604405381376e-05 ]
Richard Frank, [ 6.55183689006645e-05 ]
John Hindman, [ 6.547730318211572e-05 ]
Lenny Montana, [ 6.547219206648191e-05 ]
Michael Nathanson, [ 6.545903741187827e-05 ]
Sabrina Rosa, [ 6.542380061227351e-05 ]
Ronnie Ralph, [ 6.537141600033347e-05 ]
Daniel Davis, [ 6.536470066918693e-05 ]
Piotr Polk, [ 6.533046914831869e-05 ]
Alexis Rodney, [ 6.531143951241431e-05 ]
Mary Boylan, [ 6.530819584800912e-05 ]
Carlos Alazraqui, [ 6.529238390347872e-05 ]
Angelo Florio, [ 6.529070788583162e-05 ]
Peter Sheridan, [ 6.524511166148456e-05 ]
Cammie King Conlon, [ 6.524003733553521e-05 ]
John McIntire, [ 6.520954517655209e-05 ]
Hal Holbrook, [ 6.517767916823107e-05 ]
Javier Godino, [ 6.514295998379163e-05 ]
Dillon Freasier, [ 6.51069623560331e-05 ]
Ed Agresti, [ 6.503008291980124e-05 ]
Michael Peña, [ 6.502837433503193e-05 ]
Ed Davis, [ 6.499164135784903e-05 ]
Chafûrin, [ 6.497881422511711e-05 ]
Mario Conocchia, [ 6.497471554631207e-05 ]
Joseph Bradley, [ 6.49619816857149e-05 ]
Yoshiko Miyazaki, [ 6.493555658700708e-05 ]
Polly Furnival, [ 6.493104024185005e-05 ]
Dominik Castell, [ 6.490731845187608e-05 ]
Tom Conti, [ 6.490247904762475e-05 ]
Gary Galone, [ 6.485172647827572e-05 ]
Gene Borkan, [ 6.484212637740533e-05 ]
Lightning Bear, [ 6.479155583524423e-05 ]
Jean Heather, [ 6.478686931720021e-05 ]
James Parks, [ 6.476944111921604e-05 ]
Neil Innes, [ 6.476812553803454e-05 ]
Tom Coleman, [ 6.47184639093086e-05 ]
Pete Brogan, [ 6.466693660444538e-05 ]
Darren McHugh, [ 6.466041640674277e-05 ]
Alfred Molina, [ 6.463964696571314e-05 ]
Sammi Cheng, [ 6.463203482061655e-05 ]
Muriel Moore, [ 6.46261994958429e-05 ]
Claudio Scarchilli, [ 6.462506338173734e-05 ]
David Ogden Stiers, [ 6.461403520331534e-05 ]
Barry McGovern, [ 6.459162179853659e-05 ]
Frank Barnes, [ 6.451505492567786e-05 ]
Don Allison, [ 6.448120422746309e-05 ]
Natalie Bensel, [ 6.448031829490209e-05 ]
James Fierro, [ 6.447812903465545e-05 ]
Isao Yamagata, [ 6.446876538726395e-05 ]
Larry Pine, [ 6.446142218085542e-05 ]
James Hong, [ 6.445032037233709e-05 ]
Yuriy Nazarov, [ 6.444372941118025e-05 ]
Stacy Keach, [ 6.439723069576295e-05 ]
Roddy Skeaping, [ 6.438586542787022e-05 ]
Blake Clark, [ 6.435926468218733e-05 ]
Robert Brent, [ 6.434708026362052e-05 ]
Andreas Wisniewski, [ 6.433093928370492e-05 ]
Raymond Bailey, [ 6.431939663056558e-05 ]
Masato Hirano, [ 6.431163941696113e-05 ]
David Leavitt, [ 6.430543282768677e-05 ]
Robert Brown, [ 6.427618556892822e-05 ]
Michael Culver, [ 6.42665658423562e-05 ]
Edward Brophy, [ 6.426567603908772e-05 ]
Maria Carta, [ 6.424534314797024e-05 ]
Richard Carter, [ 6.421027026573526e-05 ]
Armelle, [ 6.420698278033944e-05 ]
Anthony Rizzo, [ 6.420137170422793e-05 ]
Ian Burfield, [ 6.417213750239763e-05 ]
Joshua Elijah Reese, [ 6.415546337815327e-05 ]
Aldo Silvani, [ 6.413515060382486e-05 ]
Jerry Orbach, [ 6.410429328735794e-05 ]
Peter Campbell, [ 6.40870063499276e-05 ]
Ryan Sturz, [ 6.407134781827867e-05 ]
Jennifer Manley, [ 6.406524589557505e-05 ]
Frank Pellegrino, [ 6.401859112485319e-05 ]
Claire Geare, [ 6.401050485873805e-05 ]
Michael Henbury Ballan, [ 6.400623348681145e-05 ]
Douglas Rain, [ 6.393321960922593e-05 ]
Brian Kerwin, [ 6.39315578722553e-05 ]
Barkhad Abdi, [ 6.393141658413666e-05 ]
Valarie Rae Miller, [ 6.392484271615189e-05 ]
Pip Miller, [ 6.391913434275294e-05 ]
Paula Pell, [ 6.391773165528703e-05 ]
Vernon Dobtcheff, [ 6.388687855737461e-05 ]
Nigel Bruce, [ 6.387684989148158e-05 ]
Belinda McClory, [ 6.381761795495807e-05 ]
Maud Hansson, [ 6.381218890132658e-05 ]
Ken Lynch, [ 6.380775995978544e-05 ]
Frank Middlemass, [ 6.375525002261763e-05 ]
Gary Sefton, [ 6.37420445207641e-05 ]
Topsy Chapman, [ 6.3677576155204e-05 ]
Clifton 'Fou Fou' Eddie, [ 6.363855765832081e-05 ]
Torben Meyer, [ 6.363326469368393e-05 ]
Frank Welker, [ 6.359650477570754e-05 ]
Brent McIntyre, [ 6.359600969757151e-05 ]
Jim Towers, [ 6.359220344772511e-05 ]
Joe Basulto, [ 6.358163271602022e-05 ]
Lyle Clark, [ 6.357151863073511e-05 ]
Billy Smith, [ 6.355249828702632e-05 ]
Tess Gillis, [ 6.353289788780306e-05 ]
Alan Barry, [ 6.352454940209664e-05 ]
Vipin Sharma, [ 6.350698049272644e-05 ]
Simon Baker, [ 6.348830999041096e-05 ]
Desmond Harrington, [ 6.342691102182133e-05 ]
Garnett Smith, [ 6.341549405115212e-05 ]
Marc Abbink, [ 6.34106731899339e-05 ]
Robin Duke, [ 6.336666253072146e-05 ]
Daniel C. Striepeke, [ 6.335965036363423e-05 ]
Pete Housman, [ 6.335767651639149e-05 ]
Keeley Forsyth, [ 6.333135199568091e-05 ]
Gene LeBell, [ 6.332793265215367e-05 ]
Kurt Schweickhardt, [ 6.332413029270056e-05 ]
Eric Linden, [ 6.331788718873412e-05 ]
Frank Gorshin, [ 6.328578076077141e-05 ]
Elena Altieri, [ 6.326025468575735e-05 ]
Louis Jean Heydt, [ 6.325492417183323e-05 ]
Bob Collins, [ 6.322226323606875e-05 ]
Papillon Soo, [ 6.322060612054154e-05 ]
Dorian Gray, [ 6.320828827939506e-05 ]
Rubens Sabino, [ 6.318596437402665e-05 ]
Ezra Dagan, [ 6.318227190359668e-05 ]
Pauline Taylor, [ 6.316677280161477e-05 ]
Jack Curtis, [ 6.312395183423566e-05 ]
Enzo Petito, [ 6.311745042964622e-05 ]
Donald Wolfit, [ 6.308372246154257e-05 ]
Brooke Johnston, [ 6.30820826470235e-05 ]
Charles Becker, [ 6.307260037685825e-05 ]
John Blaylock, [ 6.306201855764731e-05 ]
Tommy Bupp, [ 6.304770893466802e-05 ]
Joe Pingue, [ 6.303693435648144e-05 ]
Thomas Rosales Jr., [ 6.30247459980119e-05 ]
Chris Cooper, [ 6.299704538899234e-05 ]
Elissa Knight, [ 6.297748731093012e-05 ]
Jonathan Ryan, [ 6.297272654065783e-05 ]
Scott Schutzman Tiler, [ 6.296378538256305e-05 ]
Naima Wifstrand, [ 6.294360224674604e-05 ]
Tony Sirico, [ 6.294272462352867e-05 ]
Jean Gale, [ 6.293965654299047e-05 ]
David Powledge, [ 6.293582993027323e-05 ]
Jack Kruschen, [ 6.293309564950321e-05 ]
Frank Senger, [ 6.293138386084191e-05 ]
Wendy Girard, [ 6.287878812499794e-05 ]
James Brought, [ 6.282141727271172e-05 ]
Sô Yamamura, [ 6.281295422193459e-05 ]
Jean Brochard, [ 6.276892136170898e-05 ]
Bunta Sugawara, [ 6.275380681174835e-05 ]
Mychael Bates, [ 6.271612823515627e-05 ]
Farida Dadi, [ 6.26617607716671e-05 ]
Devin Maurice Evans, [ 6.263368146413506e-05 ]
Jaclyn Keys, [ 6.261526045017133e-05 ]
Tom Noonan, [ 6.259466487919417e-05 ]
Sam Derence, [ 6.25345766490251e-05 ]
Peter Conti, [ 6.253364618575685e-05 ]
John Martino, [ 6.251986510327184e-05 ]
Alexander Held, [ 6.251470638526875e-05 ]
Frank Braña, [ 6.250967889817132e-05 ]
Blanche Friderici, [ 6.246993509138211e-05 ]
Robert Homans, [ 6.245847524196911e-05 ]
Nicole Wolf, [ 6.245032124237367e-05 ]
John Pickles, [ 6.243123116827995e-05 ]
James Morrison, [ 6.240754546905325e-05 ]
Patrick Hines, [ 6.239844657206165e-05 ]
Karen David, [ 6.238394813738705e-05 ]
Les Ballets Africains, [ 6.236944318130731e-05 ]
Tom Mannion, [ 6.23601310661005e-05 ]
Oreste Baldini, [ 6.235249941570778e-05 ]
Siegfried Breuer, [ 6.231140040627272e-05 ]
Whoopi Goldberg, [ 6.230284776318803e-05 ]
John Dunn-Hill, [ 6.229533736235375e-05 ]
Patty Ross, [ 6.227560971666437e-05 ]
William Butler, [ 6.226138316401756e-05 ]
Dorothy Adams, [ 6.223957249531117e-05 ]
Kevork Malikyan, [ 6.223477867391323e-05 ]
Mino Doro, [ 6.222370333667218e-05 ]
Amerigo Fontani, [ 6.21237780163733e-05 ]
Shinpei Takagi, [ 6.210960742807972e-05 ]
Randy Brooks, [ 6.208255300024298e-05 ]
Yûki Matsuda, [ 6.207693333534162e-05 ]
Dieter Mann, [ 6.205820796456688e-05 ]
Charles C. Wilson, [ 6.204119512507057e-05 ]
Rory Nolan, [ 6.202245602956228e-05 ]
Frank Gilhooley, [ 6.201356376566066e-05 ]
Arash Mansour, [ 6.191387601697343e-05 ]
Liam O'Callaghan, [ 6.18997685093611e-05 ]
Rudolf Blümner, [ 6.18588400873217e-05 ]
Sôjin Kamiyama, [ 6.184054233790326e-05 ]
Toshiyuki Amagasa, [ 6.183545783371848e-05 ]
Bruce Lucvia, [ 6.181429303769214e-05 ]
Rodger Boyce, [ 6.176955210186639e-05 ]
Frank Baker, [ 6.17539626897826e-05 ]
Arnet Amos, [ 6.17496336330458e-05 ]
Krista Ashworth, [ 6.172598774536512e-05 ]
Spencer Treat Clark, [ 6.166989273737489e-05 ]
Lee Fierro, [ 6.165663616603412e-05 ]
Giselda Volodi, [ 6.155467370055151e-05 ]
Mal Jones, [ 6.154876142461226e-05 ]
Serif Sezer, [ 6.154421506332174e-05 ]
Brad James, [ 6.151618895878795e-05 ]
J.M. Kerrigan, [ 6.151486527548719e-05 ]
John Dicks, [ 6.151459702794803e-05 ]
Mark Pellegrino, [ 6.147902982085161e-05 ]
Margaret Livingston, [ 6.146923369788445e-05 ]
Lyman Chen, [ 6.146276430079946e-05 ]
Shawnee Free Jones, [ 6.140068664449795e-05 ]
Mae Clarke, [ 6.139704012626328e-05 ]
Denys Hawthorne, [ 6.13780550415084e-05 ]
Hannah Britland, [ 6.134400257409109e-05 ]
Angus Macfadyen, [ 6.133329072858069e-05 ]
Ticky Holgado, [ 6.131170769475391e-05 ]
Simon Edds, [ 6.130634963798942e-05 ]
Lorenzo Robledo, [ 6.129930014676914e-05 ]
Werner Klemperer, [ 6.129726296789527e-05 ]
Lebo Mashile, [ 6.127892488783775e-05 ]
Jennifer Knox, [ 6.126445979952293e-05 ]
Charles Halton, [ 6.125217527024636e-05 ]
Maurice Schutz, [ 6.12424538065976e-05 ]
Sanya Malhotra, [ 6.124245380659752e-05 ]
Brandon Melendy, [ 6.118218889809101e-05 ]
Beata Deskur, [ 6.118208824929265e-05 ]
Anne-Sophie Franck, [ 6.11791508008258e-05 ]
Joseph D'Onofrio, [ 6.116005425837553e-05 ]
Loren Almaguer, [ 6.115540306819702e-05 ]
Takashi Matsuyama, [ 6.114878217729347e-05 ]
Marcos 'Kikito' Junqueira, [ 6.110828276018057e-05 ]
Aamir Bashir, [ 6.109913645053017e-05 ]
Angus MacInnes, [ 6.107786598687281e-05 ]
John Heffernan, [ 6.107181132102187e-05 ]
Corrin Evans, [ 6.104787017088045e-05 ]
Dierdre Downing-Jackson, [ 6.104772369388712e-05 ]
Erik von Detten, [ 6.10472917520605e-05 ]
Julian Spencer, [ 6.101253631710439e-05 ]
Jeff Corey, [ 6.0957948526787495e-05 ]
Mark Phoenix, [ 6.093496736132727e-05 ]
Anthony 'Chip' Brienza, [ 6.09316051088391e-05 ]
Lorelei Leslie, [ 6.092872350880026e-05 ]
Margo Apostolos, [ 6.0881578446681114e-05 ]
Cathy Scorsese, [ 6.086477336761286e-05 ]
Yukimasa Kishino, [ 6.086275023687186e-05 ]
Dariush Mokhtari, [ 6.086207963599847e-05 ]
Rodrigo Murray, [ 6.086207963599831e-05 ]
Yolanda Bojorquez, [ 6.08589935317071e-05 ]
Robert Symonds, [ 6.084044314560583e-05 ]
David Hughes, [ 6.081031211081157e-05 ]
Rusty Jacobs, [ 6.081009453446731e-05 ]
Frederick Burton, [ 6.0793264235590906e-05 ]
Lynn Adrianna, [ 6.077474965601092e-05 ]
Kathy Cronkite, [ 6.07733418261028e-05 ]
Alexis Denisof, [ 6.0754029017731985e-05 ]
Ben Harlan, [ 6.070047919125813e-05 ]
Kitty Bradbury, [ 6.0698621805288805e-05 ]
Jeanine Ann Roose, [ 6.0696524129508725e-05 ]
Joey Ansah, [ 6.0687899225834836e-05 ]
John Doumanian, [ 6.063782502620344e-05 ]
Harold Valan, [ 6.06161571985349e-05 ]
Stanley Adams, [ 6.0588970881695314e-05 ]
Giuseppe Sillato, [ 6.0576967606550044e-05 ]
Joe Mantell, [ 6.0573303458802226e-05 ]
Brooke Chia Thao, [ 6.05517988716242e-05 ]
Adriana Caselotti, [ 6.0541832478757114e-05 ]
Neil Giuntoli, [ 6.053698760491002e-05 ]
Wes Chatham, [ 6.0503051614122034e-05 ]
Jack Knight, [ 6.049770206814272e-05 ]
Roy Thinnes, [ 6.0491144899421814e-05 ]
Luke Burnyeat, [ 6.045909251584679e-05 ]
Billy Gray, [ 6.04378173108677e-05 ]
Bruce Norris, [ 6.043404820767207e-05 ]
Kurtwood Smith, [ 6.040130387213706e-05 ]
Jimmy Gambina, [ 6.0396886955864646e-05 ]
Peter Edmund, [ 6.036980955807677e-05 ]
Benito Martinez, [ 6.036389178779341e-05 ]
David Brisbin, [ 6.034868218463667e-05 ]
Magnus Nolan, [ 6.034660390722766e-05 ]
Götz Otto, [ 6.0326580791434794e-05 ]
Kana Hanazawa, [ 6.0317886622471546e-05 ]
Bruno Agostini, [ 6.031408194172423e-05 ]
John Bernard Martin, [ 6.0304767955428325e-05 ]
Charles Cork, [ 6.0298086480771476e-05 ]
Alfie Curtis, [ 6.028666746266768e-05 ]
Iota, [ 6.026956775845183e-05 ]
Pierre Segui, [ 6.026906162444615e-05 ]
Alba Gaïa Bellugi, [ 6.0258676265861796e-05 ]
Jonathan D. Ellis, [ 6.025009075643041e-05 ]
Bo Byers, [ 6.024622011501625e-05 ]
Jim Piddock, [ 6.024396375040271e-05 ]
Paloma Nuñez, [ 6.022786239522682e-05 ]
Georgie Nokes, [ 6.0219500929555507e-05 ]
Mark Hoffman, [ 6.019157986485711e-05 ]
Hiroshi Hayashi, [ 6.016715478768828e-05 ]
Rutanya Alda, [ 6.0162658839957895e-05 ]
Peter Holden, [ 6.0158818564219996e-05 ]
Jennifer Deathe, [ 6.0094868417700656e-05 ]
Clarence Gilyard Jr., [ 6.007558532330425e-05 ]
Freda Betsky, [ 6.006914321605564e-05 ]
Patrick Clear, [ 6.004917879999929e-05 ]
Cecile Cameron, [ 6.0042424015614434e-05 ]
Jimmy Dale Hartsell, [ 6.0033009601014915e-05 ]
Kevin Breznahan, [ 6.000641691800299e-05 ]
Judith Evelyn, [ 5.998700296883828e-05 ]
Bernd Tauber, [ 5.996267617203821e-05 ]
Brian Smyj, [ 5.995122082745412e-05 ]
Peter Falk, [ 5.986148831048894e-05 ]
Salvatore Corsitto, [ 5.984269203839614e-05 ]
Clifton James, [ 5.98131367162443e-05 ]
Robbie Sublett, [ 5.978798456951987e-05 ]
Georgia Caine, [ 5.971334209138511e-05 ]
Kiff VandenHeuvel, [ 5.9712202483744066e-05 ]
Orla Pederson, [ 5.970171044594395e-05 ]
Dave Goelz, [ 5.9689710495209714e-05 ]
Steve Forleo, [ 5.9668345617927465e-05 ]
Donald Fullilove, [ 5.9658009867159793e-05 ]
Bud Luckey, [ 5.9651479319488636e-05 ]
Gregory Ratoff, [ 5.964269373905484e-05 ]
Connie Booth, [ 5.960825160048606e-05 ]
Lee Hartley, [ 5.95993299329508e-05 ]
Nicholas Kepros, [ 5.958472351708795e-05 ]
Jim Gallien, [ 5.955320939229221e-05 ]
Enzo Cilenti, [ 5.9548873249585584e-05 ]
William Calkins, [ 5.954019315498097e-05 ]
Klaus Kinski, [ 5.952493471918202e-05 ]
David Monahan, [ 5.9518430389146775e-05 ]
Kevin P. McCarthy, [ 5.951701571027121e-05 ]
Jamel Daniels, [ 5.948919034584824e-05 ]
Ray Armstrong, [ 5.947725438481728e-05 ]
Matthew Allen Bretz, [ 5.945690326841504e-05 ]
Mack Miles, [ 5.941014893339758e-05 ]
Dorinda Clifton, [ 5.93781819402934e-05 ]
Jennifer Kan, [ 5.935652989815183e-05 ]
Lucius Wyatt Cherokee, [ 5.932925077789798e-05 ]
Rami Heuberger, [ 5.931477137274336e-05 ]
Ali-Asghar Shahbazi, [ 5.930232706690546e-05 ]
Steve Vignari, [ 5.928988577667004e-05 ]
Mickie McGowan, [ 5.9286658553424495e-05 ]
Michael Dugan, [ 5.9266053912705915e-05 ]
Kevin Gage, [ 5.923785319797552e-05 ]
Suanne Spoke, [ 5.922920915171444e-05 ]
Emma Baron, [ 5.922321014248758e-05 ]
Anna Levine, [ 5.919543533802156e-05 ]
Nat Grant, [ 5.918359488665156e-05 ]
Edson Montenegro, [ 5.9173756117865975e-05 ]
Pat Flaherty, [ 5.915282465876289e-05 ]
Suzy Amis, [ 5.9152546872585206e-05 ]
V.J. Foster, [ 5.9102054671585114e-05 ]
Hans-Eckart Eckhardt, [ 5.9092143900175476e-05 ]
Inga Gill, [ 5.908699555233465e-05 ]
Patrick Auffay, [ 5.908528193585635e-05 ]
Gil Barreto, [ 5.906356835560273e-05 ]
James Burke, [ 5.900686693495269e-05 ]
Milton Johns, [ 5.9006807700669616e-05 ]
Annie Potts, [ 5.8961051454055765e-05 ]
Kirk Ward, [ 5.8956650166809126e-05 ]
Cliff Clark, [ 5.895434208229485e-05 ]
Christian Redl, [ 5.892767521857988e-05 ]
Florian Lukas, [ 5.8918831249898207e-05 ]
Mario Cotone, [ 5.8907910152236696e-05 ]
Shigeru Wakita, [ 5.8902490148211535e-05 ]
Don Beddoe, [ 5.8901803623323036e-05 ]
Jillian Armenante, [ 5.889269549946507e-05 ]
Keiko Tsukamoto, [ 5.8892243224674774e-05 ]
Sarah Jayne Dunn, [ 5.888516963283839e-05 ]
Glenn Beck, [ 5.885678812294436e-05 ]
Emil Sitka, [ 5.884464242298603e-05 ]
William Russ, [ 5.884010926516425e-05 ]
Tom Tangen, [ 5.883602834368148e-05 ]
Anthony Ray Parker, [ 5.881808106447753e-05 ]
Mukund Bhatt, [ 5.881609314308094e-05 ]
Brian Bloom, [ 5.88105363002583e-05 ]
Louis V. Arco, [ 5.8809174888615057e-05 ]
Takeshi Katô, [ 5.8800574386590373e-05 ]
Judson Vaughn, [ 5.877335308451025e-05 ]
Joilet Harris, [ 5.876003846973989e-05 ]
Nadia Essadiqi, [ 5.8729610981343596e-05 ]
Dan Bittner, [ 5.8697243410938714e-05 ]
Kevin Fernandes, [ 5.8686269329991015e-05 ]
Thatcher McMaster, [ 5.8681140711425716e-05 ]
Ken Carpenter, [ 5.867431771517867e-05 ]
Abraham Abraham, [ 5.863998365941414e-05 ]
Danny Mummert, [ 5.8620385477191546e-05 ]
Abdel-Moulah Boujdouni, [ 5.859357351764047e-05 ]
Jeremy Sinden, [ 5.8587881042563734e-05 ]
Frank Wolff, [ 5.858771634403638e-05 ]
Jeremy Fitzgerald, [ 5.856229667827352e-05 ]
Steve Griffin, [ 5.852521469266604e-05 ]
James N. Harrell, [ 5.8493076221800536e-05 ]
Adrian Morris, [ 5.848988057831499e-05 ]
Harald Waiglein, [ 5.84447368739303e-05 ]
Tom Everett Scott, [ 5.8438541953977936e-05 ]
Frank Miller, [ 5.841613974447064e-05 ]
John Kavanagh, [ 5.841265783674334e-05 ]
Mark Atteberry, [ 5.841051454353472e-05 ]
Renee Victor, [ 5.840618398166627e-05 ]
Carol Bivins, [ 5.840245394536546e-05 ]
Richard Katz, [ 5.839456213756398e-05 ]
Volkmar Kleinert, [ 5.8328459016662294e-05 ]
Robert Clarke, [ 5.832120753355286e-05 ]
Aja Evans, [ 5.8281103670820646e-05 ]
Porter Chase, [ 5.827020158203914e-05 ]
Tamer Hassan, [ 5.826894657294988e-05 ]
Richard Dioguardi, [ 5.8253614968687904e-05 ]
Anthony Reynolds, [ 5.82172135256669e-05 ]
I.S. Johar, [ 5.814167968805776e-05 ]
Eileen Baker, [ 5.8141569676043464e-05 ]
Shinji Tokumaru, [ 5.813871871823957e-05 ]
Anthony Easton, [ 5.813794246626355e-05 ]
Bill Weston, [ 5.812008922259003e-05 ]
Josh Cooley, [ 5.8117955439326864e-05 ]
Keiji Sakakida, [ 5.810179802325535e-05 ]
Alister Mazzotti, [ 5.803330224888303e-05 ]
Lars Ranthe, [ 5.8004850155531764e-05 ]
Özkan Ugur, [ 5.8004850155531764e-05 ]
Michiko Yamamoto, [ 5.799570752443084e-05 ]
R. Campbell, [ 5.798865900904386e-05 ]
Robert Curtis Brown, [ 5.794919236918603e-05 ]
Gunnel Lindblom, [ 5.794870792558162e-05 ]
John Behlmann, [ 5.79278886399396e-05 ]
Jeffrey Voorhees, [ 5.7872654885086065e-05 ]
Larissa Kokernot, [ 5.7859611434954875e-05 ]
Rick Crachy, [ 5.780107032880693e-05 ]
Kazuhiro Kamifuji, [ 5.7792522480115696e-05 ]
Ngoc Le, [ 5.778470436289466e-05 ]
Leslie Hamilton Gearren, [ 5.773593939363814e-05 ]
Álex Angulo, [ 5.770561605752989e-05 ]
Andy Albin, [ 5.770378179209067e-05 ]
Chris Fischer, [ 5.7700517923781804e-05 ]
Aldous Davidson, [ 5.76831683887422e-05 ]
Peter McKenzie, [ 5.768123256654369e-05 ]
Jack Carson, [ 5.767385291963423e-05 ]
Ping Lam Siu, [ 5.7664076758867405e-05 ]
Scott William Winters, [ 5.764495771482082e-05 ]
Angela Lomas, [ 5.763265670203274e-05 ]
Vanessa Zachos, [ 5.7608293905636293e-05 ]
David Hemmings, [ 5.759056131116735e-05 ]
Leopold Kozlowski, [ 5.7567195786371395e-05 ]
Peter Diamond, [ 5.7509748589969406e-05 ]
Harry Cody, [ 5.749842571499546e-05 ]
Yuriy Nikulin, [ 5.746574597175313e-05 ]
Aunjanue Ellis, [ 5.745096889174782e-05 ]
Thomas Lawinky, [ 5.744524844598565e-05 ]
Shigeru Chiba, [ 5.7400003052396775e-05 ]
Gero Camilo, [ 5.7367734835991984e-05 ]
Billy Bletcher, [ 5.736045506042446e-05 ]
James Gounaris, [ 5.733579952023055e-05 ]
Suzy Prim, [ 5.728985081770883e-05 ]
Enoch Frost, [ 5.728786475034148e-05 ]
James Dime, [ 5.7281116356788987e-05 ]
Alfonso Bedoya, [ 5.7260948641425976e-05 ]
Pietro De Silva, [ 5.7256938263938605e-05 ]
Camryn Ray Cavaliero, [ 5.722256250083519e-05 ]
James Tolkan, [ 5.721967398740019e-05 ]
Joe Sawyer, [ 5.721738572978381e-05 ]
Akira Tani, [ 5.720635443325671e-05 ]
Ward Horton, [ 5.718014823987964e-05 ]
Richard Roundtree, [ 5.717429485810948e-05 ]
Tina Rodriguez, [ 5.713421662064476e-05 ]
Erwin Biswanger, [ 5.712388712894607e-05 ]
Heather Benna, [ 5.7121439415476625e-05 ]
Simon Oakland, [ 5.711784978968068e-05 ]
Taylor Geare, [ 5.7110350700846415e-05 ]
Shane Dixon, [ 5.7100573985567333e-05 ]
Michael James Faradie, [ 5.7098425477228476e-05 ]
Gene Chervow, [ 5.705772492733347e-05 ]
Philip Lenkowsky, [ 5.703323661585248e-05 ]
Adrian Curran, [ 5.694875023488716e-05 ]
Scott Bakula, [ 5.694648170756335e-05 ]
Brenda Hillhouse, [ 5.6909712207916896e-05 ]
Gunnel Broström, [ 5.689817152248242e-05 ]
Hisashi Igawa, [ 5.687785978423991e-05 ]
Robert Eddison, [ 5.6864264778194714e-05 ]
Angus Sampson, [ 5.68197945197526e-05 ]
Winston Ellis, [ 5.6807424281414086e-05 ]
Anthony Higgins, [ 5.6801896422983566e-05 ]
Jüri Lumiste, [ 5.678408683030939e-05 ]
Drucie McDaniel, [ 5.675013775749552e-05 ]
Mark Jones, [ 5.671134836219937e-05 ]
Burr Caruth, [ 5.6709786548312784e-05 ]
Patsy Smart, [ 5.669005146202392e-05 ]
Charlie Dell, [ 5.664421629748532e-05 ]
Bea Miller, [ 5.6642354249959476e-05 ]
Kelly Hutchinson, [ 5.661250814900135e-05 ]
James Keane, [ 5.654879866391412e-05 ]
Lee Callahan, [ 5.65408981450422e-05 ]
Wade Williams, [ 5.6526431821887906e-05 ]
Karl Markovics, [ 5.651686450829574e-05 ]
Johnny Barnes, [ 5.6498407784606416e-05 ]
Bobby Bell, [ 5.649804076882685e-05 ]
Paul Maxwell, [ 5.649672149312596e-05 ]
Bret Shuford, [ 5.645310073047196e-05 ]
Konstantin Shayne, [ 5.6435636571395976e-05 ]
Ronan Leahy, [ 5.642430580620862e-05 ]
Ed Crowley, [ 5.641407258119246e-05 ]
Ady Berber, [ 5.6403057278559556e-05 ]
Reshma Gajjar, [ 5.6399848842998116e-05 ]
Larry E. Nadler, [ 5.639128812566513e-05 ]
Joey Plewa, [ 5.638863604353472e-05 ]
Jackie Moran, [ 5.638397072647067e-05 ]
Timothy Record, [ 5.637171054510283e-05 ]
Bruce MacVittie, [ 5.637094952945689e-05 ]
Frank Campeau, [ 5.6344712224318735e-05 ]
Yuka Terasaki, [ 5.632798750736641e-05 ]
Erich Ponto, [ 5.632668963278873e-05 ]
Cesarino Miceli Picardi, [ 5.6324434498108274e-05 ]
Graham Ashley, [ 5.630871862214377e-05 ]
Gwenda Deacon, [ 5.630307159228191e-05 ]
Flora Guiet, [ 5.629378352996744e-05 ]
Charles Jacobs, [ 5.628886399177538e-05 ]
Earl Hilliard Jr., [ 5.6256610005324625e-05 ]
Sheldon Leonard, [ 5.6253627907210274e-05 ]
Hank Azaria, [ 5.6249593541104384e-05 ]
Aliya Campbell, [ 5.6249384805193416e-05 ]
William Marsh, [ 5.624849009363786e-05 ]
Darin Cooper, [ 5.623769452769199e-05 ]
Bruce Glover, [ 5.6228382957537864e-05 ]
Elias Koteas, [ 5.6222995305585974e-05 ]
Chee Thao, [ 5.6208420893490865e-05 ]
Xavier Laurent, [ 5.620321356647446e-05 ]
